acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-86,62,-2035,-29,25,3
-87,60,-2043,-24,22,5
-77,62,-2022,-27,21,2
-92,59,-2045,-27,25,5
-83,62,-2036,-26,24,2
-93,63,-2042,-27,22,0
-81,60,-2035,-26,22,4
-81,61,-2038,-27,21,5
-83,56,-2036,-29,24,3
-86,54,-2033,-26,25,4
-83,56,-2043,-25,27,5
-84,58,-2036,-27,22,2
-76,58,-2050,-27,24,5
-86,46,-2046,-25,24,3
-80,62,-2044,-30,26,5
-75,50,-2032,-25,21,5
-80,54,-2041,-27,21,4
-90,56,-2047,-27,21,2
-81,56,-2039,-27,21,6
-88,53,-2049,-27,24,8
-74,58,-2048,-28,22,11
-84,56,-2038,-26,23,6
-79,53,-2033,-24,23,4
-88,64,-2042,-29,19,2
-78,57,-2043,-26,23,4
-81,56,-2033,-29,23,6
-82,62,-2036,-26,21,4
-81,53,-2036,-24,28,5
-84,60,-2038,-23,21,4
-84,54,-2049,-28,20,3
-82,54,-2038,-27,23,7
-77,61,-2038,-28,23,6
-84,55,-2041,-28,22,5
-80,63,-2054,-27,22,4
-83,47,-2040,-24,24,7
-74,59,-2036,-25,25,5
-91,51,-2044,-26,27,4
-86,61,-2040,-29,22,3
-80,52,-2046,-25,26,3
-68,57,-2032,-29,24,6
-87,69,-2030,-23,21,6
-79,55,-2045,-25,20,5
-80,61,-2035,-28,21,5
-75,55,-2042,-28,27,5
-81,56,-2040,-26,24,2
-86,52,-2040,-26,24,8
-82,60,-2039,-26,24,6
-81,61,-2047,-26,24,4
-82,48,-2041,-27,26,8
-82,50,-2040,-26,25,5
-82,59,-2035,-27,21,2
-83,55,-2034,-26,26,3
-87,52,-2034,-27,24,4
-80,61,-2027,-27,24,1
-83,61,-2046,-27,20,-1
-78,67,-2046,-23,23,4
-82,66,-2026,-24,18,6
-79,60,-2042,-26,26,6
-80,52,-2047,-26,25,1
-83,58,-2032,-28,23,6
-82,57,-2036,-25,20,8
-84,55,-2032,-26,22,11
-87,56,-2047,-23,22,10
-86,64,-2029,-26,24,7
-80,58,-2044,-25,20,6
-82,56,-2043,-27,22,3
-82,53,-2043,-24,25,6
-83,57,-2042,-28,22,6
-76,55,-2036,-26,22,3
-90,57,-2041,-24,25,2
-84,59,-2031,-23,22,7
-83,53,-2040,-24,23,6
-86,57,-2041,-27,23,4
-91,57,-2040,-26,20,6
-83,57,-2045,-24,25,4
-80,61,-2042,-26,24,2
-79,53,-2033,-25,25,8
-79,61,-2042,-26,24,4
-86,61,-2039,-28,22,4
-84,56,-2047,-27,22,7
-86,65,-2036,-27,19,7
-81,55,-2038,-27,22,11
-81,56,-2038,-23,23,4
-85,58,-2049,-28,23,8
-77,59,-2035,-26,23,6
-84,56,-2049,-27,21,5
-86,62,-2035,-24,23,4
-83,51,-2043,-25,23,7
-76,54,-2050,-29,23,6
-78,58,-2035,-28,20,9
-89,62,-2047,-27,24,4
-78,56,-2041,-25,25,4
-87,57,-2028,-23,23,3
-86,52,-2024,-27,23,6
-85,51,-2038,-24,26,11
-80,57,-2039,-24,19,8
-83,56,-2040,-28,23,4
-85,58,-2040,-26,21,9
-80,56,-2044,-24,23,4
-82,55,-2047,-24,24,3
-78,50,-2044,-22,22,2
-87,54,-2047,-26,18,10
-81,60,-2038,-24,20,6
-79,56,-2038,-25,21,3
-80,57,-2036,-27,25,6
-76,61,-2053,-25,23,5
-77,60,-2045,-27,24,6
-78,54,-2049,-23,23,3
-86,55,-2025,-30,25,6
-88,56,-2053,-22,25,6
-81,59,-2038,-22,25,2
-85,53,-2037,-29,22,9
-82,53,-2042,-26,22,6
-84,54,-2042,-27,20,2
-80,59,-2038,-25,25,8
-84,61,-2047,-24,22,1
-82,55,-2038,-28,24,6
-83,59,-2040,-27,23,3
-78,66,-2029,-23,24,7
-83,52,-2045,-24,24,6
-80,62,-2042,-28,22,4
-84,58,-2038,-27,22,7
-83,49,-2038,-26,26,5
-85,58,-2035,-29,24,7
-74,58,-2045,-27,24,4
-85,56,-2034,-25,25,5
-83,59,-2039,-28,22,5
-88,61,-2041,-26,23,4
-85,58,-2041,-25,22,6
-82,53,-2049,-29,25,5
-78,58,-2043,-26,20,1
-85,49,-2039,-25,23,4
-77,46,-2046,-26,23,3
-82,62,-2033,-28,24,6
-79,57,-2054,-28,24,4
-88,62,-2049,-28,23,4
-81,54,-2037,-28,25,2
-78,59,-2044,-32,20,3
-82,60,-2047,-25,25,2
-88,59,-2051,-28,23,4
-81,62,-2045,-26,21,4
-87,56,-2046,-24,24,0
-83,57,-2051,-24,22,4
-83,58,-2046,-25,20,4
-85,47,-2048,-25,21,6
-87,46,-2055,-26,20,5
-86,61,-2043,-27,27,4
-78,60,-2042,-29,24,4
-91,57,-2044,-23,22,6
-85,50,-2045,-23,23,4
-78,54,-2049,-27,22,4
-84,62,-2027,-27,25,3
-76,56,-2041,-24,25,6
-84,62,-2035,-26,23,6
-87,55,-2037,-25,22,6
-81,61,-2049,-26,22,8
-85,56,-2044,-24,27,6
-80,48,-2034,-23,26,3
-77,59,-2033,-28,23,6
-86,59,-2042,-25,25,9
-83,54,-2035,-26,20,3
-85,53,-2034,-27,23,5
-85,65,-2039,-31,22,3
-82,58,-2043,-24,21,6
-79,51,-2045,-28,25,6
-86,52,-2048,-25,23,7
-85,59,-2040,-28,23,6
-87,54,-2039,-27,26,3
-83,54,-2040,-29,24,7
-80,58,-2047,-27,24,7
-85,52,-2040,-27,22,6
-84,52,-2035,-23,24,2
-88,52,-2048,-26,25,6
-89,58,-2036,-28,27,4
-82,52,-2048,-23,24,7
-79,60,-2035,-26,24,4
-81,55,-2043,-27,24,6
-84,55,-2050,-25,24,6
-81,53,-2042,-24,26,7
-81,52,-2046,-24,23,4
-78,57,-2055,-26,23,4
-79,52,-2043,-25,25,6
-85,57,-2041,-29,21,2
-81,51,-2034,-26,23,3
-77,55,-2038,-26,21,1
-81,57,-2055,-26,26,4
-94,54,-2044,-31,21,9
-79,58,-2048,-27,18,7
-79,55,-2038,-25,22,9
-79,54,-2035,-30,22,7
-81,60,-2038,-28,27,5
-76,60,-2051,-23,23,4
-83,55,-2041,-32,20,8
-80,55,-2046,-23,26,5
-78,54,-2051,-24,22,2
-73,62,-2041,-27,18,4
-84,51,-2052,-25,23,-1
-85,54,-2045,-24,24,2
-84,51,-2025,-25,22,4
-80,59,-2052,-25,18,2
-87,55,-2033,-27,22,3
-79,54,-2052,-27,23,3
-84,55,-2047,-29,25,10
-85,57,-2042,-27,24,4
-78,59,-2021,-23,22,8
-84,56,-2041,-29,22,8
-85,58,-2046,-21,23,5
-84,57,-2036,-27,26,1
-81,61,-2032,-28,21,11
-80,63,-2047,-27,22,5
-79,60,-2045,-28,23,1
-77,54,-2046,-25,27,6
-84,50,-2034,-27,24,6
-79,59,-2035,-25,22,6
-80,54,-2031,-31,25,7
-78,59,-2040,-26,26,2
-83,58,-2038,-24,25,3
-81,52,-2032,-29,21,13
-82,52,-2029,-21,22,8
-92,52,-2025,-24,23,6
-86,59,-2033,-27,24,7
-82,59,-2030,-26,25,5
-83,59,-2042,-26,22,9
-86,53,-2050,-25,25,6
-82,57,-2035,-25,26,2
-78,65,-2044,-25,22,3
-79,61,-2040,-25,21,7
-82,54,-2047,-24,21,1
-75,55,-2035,-25,24,5
-84,53,-2046,-28,23,3
-77,61,-2044,-28,20,7
-81,57,-2048,-24,24,1
-78,56,-2042,-27,23,7
-86,52,-2052,-27,24,4
-79,62,-2041,-32,20,6
-85,62,-2037,-24,24,2
-80,60,-2039,-25,25,5
-75,56,-2038,-28,23,5
-81,58,-2038,-30,24,4
-77,60,-2041,-23,22,4
-83,52,-2049,-28,23,4
-82,57,-2036,-28,19,4
-84,56,-2033,-22,23,5
-91,67,-2049,-29,23,6
-79,59,-2051,-25,26,7
-90,50,-2038,-24,19,4
-82,61,-2050,-27,24,6
-94,59,-2038,-27,22,6
-80,54,-2047,-30,22,6
-76,56,-2035,-26,24,2
-73,54,-2033,-28,21,8
-77,50,-2034,-26,23,6
-79,53,-2041,-25,22,4
-86,55,-2043,-25,22,7
-82,63,-2039,-21,23,2
-83,61,-2043,-29,23,5
-79,53,-2037,-27,27,6
-87,58,-2034,-24,22,-1
-83,53,-2032,-29,24,5
-78,60,-2047,-26,23,5
-81,54,-2030,-25,22,2
-76,50,-2036,-27,27,6
-76,55,-2042,-27,25,7
-83,57,-2041,-29,24,7
-88,59,-2041,-25,22,2
-88,56,-2044,-27,21,3
-81,54,-2049,-22,26,1
-83,56,-2038,-31,23,5
-82,52,-2034,-29,25,8
-92,48,-2045,-29,26,0
-85,59,-2044,-27,25,4
-86,55,-2030,-27,24,6
-80,50,-2040,-22,20,7
-85,61,-2036,-24,20,5
-77,57,-2046,-22,24,6
-84,59,-2039,-26,26,6
-76,65,-2040,-26,25,5
-85,54,-2042,-27,23,5
-80,53,-2039,-24,22,9
-80,57,-2053,-26,27,4
-78,54,-2050,-22,24,6
-83,62,-2033,-27,23,4
-79,57,-2042,-24,24,8
-84,52,-2046,-24,25,5
-84,51,-2038,-27,23,5
-87,52,-2025,-26,25,8
-84,59,-2053,-23,24,6
-82,50,-2037,-24,27,1
-82,55,-2039,-24,24,6
-86,57,-2044,-24,24,7
-83,55,-2040,-28,21,6
-83,59,-2048,-27,24,1
-77,64,-2049,-28,27,3
-80,59,-2047,-20,21,4
-88,53,-2050,-25,22,3
-72,57,-2040,-26,21,5
-80,50,-2053,-25,25,4
-76,45,-2041,-28,19,5
-81,53,-2045,-29,22,3
-79,67,-2051,-29,23,6
-83,57,-2038,-26,27,5
-83,54,-2033,-25,26,5
-84,66,-2033,-26,24,6
-76,56,-2032,-25,21,4
-81,60,-2041,-27,25,4
-80,55,-2033,-27,22,2
-78,60,-2047,-28,22,4
-82,56,-2044,-23,27,5
-82,60,-2032,-33,23,4
-77,56,-2043,-27,27,8
-76,51,-2047,-27,23,4
-80,59,-2033,-24,22,4
-75,53,-2049,-29,22,5
-80,46,-2045,-26,23,5
-75,54,-2036,-26,23,3
-80,66,-2037,-26,25,5
-83,50,-2039,-29,22,3
-84,54,-2047,-28,20,3
-78,58,-2044,-25,23,4
-82,58,-2047,-27,26,7
-80,62,-2041,-25,21,6
-82,60,-2042,-26,17,1
-85,52,-2048,-27,24,7
-75,53,-2037,-24,22,3
-92,60,-2031,-26,25,4
-71,57,-2037,-27,24,1
-81,62,-2040,-24,22,4
-84,54,-2046,-28,24,8
-80,54,-2038,-27,23,6
-79,59,-2047,-27,23,4
-85,59,-2048,-29,22,5
-82,58,-2043,-23,22,7
-78,61,-2056,-23,23,4
-86,59,-2051,-26,22,4
-80,51,-2046,-27,27,5
-82,56,-2041,-26,23,7
-80,56,-2032,-23,24,6
-71,63,-2041,-26,24,6
-80,56,-2051,-25,22,3
-75,58,-2041,-29,26,4
-80,57,-2037,-28,25,4
-87,54,-2039,-26,23,6
-87,52,-2033,-28,24,7
-80,61,-2040,-25,22,7
-85,51,-2044,-29,21,4
-82,57,-2042,-31,24,3
-86,55,-2038,-26,27,3
-81,51,-2042,-25,24,5
-80,49,-2038,-26,22,4
-88,54,-2053,-24,22,5
-82,55,-2026,-27,20,5
-81,59,-2045,-28,21,6
-75,55,-2044,-27,22,5
-81,51,-2049,-27,22,5
-85,52,-2051,-26,25,4
-81,53,-2036,-24,23,3
-81,56,-2032,-28,23,2
-83,62,-2042,-25,27,7
-76,59,-2035,-27,22,4
-88,57,-2032,-27,26,7
-84,59,-2040,-24,28,3
-84,64,-2046,-30,26,3
-77,56,-2033,-23,22,6
-75,65,-2034,-24,26,2
-81,53,-2041,-29,22,5
-76,64,-2045,-28,26,2
-79,53,-2043,-25,22,5
-80,60,-2035,-27,25,3
-83,58,-2044,-27,23,8
-78,59,-2044,-25,26,7
-83,58,-2040,-26,24,8
-79,59,-2040,-23,22,7
-82,55,-2043,-31,23,0
-85,57,-2034,-27,22,7
-87,53,-2044,-29,26,10
-72,53,-2041,-26,23,7
-84,50,-2038,-27,27,4
-86,62,-2040,-29,22,7
-85,58,-2051,-25,25,6
-81,55,-2048,-27,22,10
-84,53,-2040,-28,21,2
-89,55,-2032,-25,21,6
-79,52,-2051,-24,21,0
-77,58,-2050,-26,23,3
-77,55,-2052,-29,25,4
-79,56,-2049,-27,22,6
-78,52,-2038,-28,24,8
-84,52,-2044,-25,24,12
-77,61,-2040,-23,24,4
-86,61,-2034,-27,25,6
-87,51,-2051,-27,20,2
-78,50,-2044,-26,23,7
-78,56,-2046,-24,26,7
-82,56,-2041,-26,23,6
-83,57,-2042,-26,27,6
-84,64,-2028,-20,22,7
-76,51,-2036,-26,21,7
-83,58,-2050,-29,23,5
-79,66,-2036,-25,26,6
-85,57,-2025,-25,24,4
-80,55,-2042,-28,23,4
-80,51,-2038,-22,22,5
-85,57,-2033,-26,21,7
-80,66,-2040,-26,23,5
-82,58,-2037,-27,25,5
-77,55,-2035,-24,29,4
-79,52,-2041,-29,25,0
-76,62,-2044,-23,21,9
-82,58,-2039,-25,22,4
-86,60,-2030,-27,25,8
-84,57,-2047,-29,24,1
-87,61,-2030,-21,23,9
-83,61,-2054,-25,29,7
-82,57,-2039,-27,26,6
-81,54,-2035,-26,24,8
-83,61,-2044,-30,23,6
-80,58,-2046,-22,20,6
-85,65,-2032,-25,23,4
-87,52,-2050,-27,23,6
-78,57,-2037,-29,21,3
-81,57,-2045,-24,28,6
-83,54,-2038,-28,24,3
-90,56,-2035,-31,24,7
-80,59,-2039,-25,24,4
-78,58,-2040,-27,20,7
-80,59,-2044,-26,21,5
-84,60,-2047,-26,26,2
-77,61,-2029,-26,21,8
-82,61,-2039,-28,26,5
-75,55,-2042,-25,22,6
-82,48,-2037,-26,24,6
-82,52,-2046,-25,26,4
-85,48,-2039,-31,24,4
-87,51,-2045,-24,24,4
-87,48,-2039,-25,19,5
-88,57,-2047,-26,19,6
-80,58,-2029,-28,26,5
-88,56,-2046,-23,24,5
-75,50,-2042,-24,25,5
-85,61,-2036,-27,25,2
-74,56,-2033,-27,25,5
-82,61,-2037,-22,21,4
-85,55,-2041,-25,24,7
-86,54,-2045,-23,18,6
-81,61,-2046,-21,25,1
-75,56,-2041,-24,25,7
-79,56,-2044,-28,26,5
-88,53,-2035,-25,26,4
-86,53,-2034,-25,22,0
-80,61,-2054,-26,23,6
-74,59,-2039,-23,24,5
-82,49,-2036,-27,23,2
-79,56,-2035,-24,24,8
-79,49,-2040,-26,24,4
-85,54,-2046,-23,23,0
-77,49,-2029,-26,22,5
-79,54,-2044,-29,24,6
-80,51,-2044,-26,24,5
-84,54,-2048,-24,22,2
-82,59,-2054,-28,27,8
-82,52,-2046,-30,25,6
-82,61,-2046,-27,24,7
-85,58,-2038,-26,24,6
-78,54,-2039,-24,21,5
-80,49,-2038,-25,24,3
-88,58,-2031,-27,23,6
-83,59,-2038,-18,24,8
-80,68,-2034,-25,21,0
-79,53,-2035,-25,24,1
-76,54,-2035,-25,20,9
-77,55,-2041,-25,24,6
-83,57,-2052,-25,25,10
-84,54,-2040,-29,24,7
-80,54,-2044,-27,24,6
-85,64,-2036,-26,22,3
-87,52,-2035,-25,20,6
-83,56,-2038,-24,22,4
-86,50,-2040,-23,23,4
-77,56,-2029,-23,28,5
-90,56,-2043,-26,22,5
-86,56,-2041,-24,25,6
-84,63,-2040,-28,27,5
-81,50,-2038,-26,25,3
-84,61,-2042,-26,24,4
-90,60,-2038,-27,23,2
-88,65,-2031,-27,24,4
-87,56,-2045,-30,24,5
-73,58,-2035,-29,25,2
-88,53,-2040,-26,29,2
-77,59,-2042,-27,28,3
-80,57,-2041,-27,22,7
-88,56,-2041,-23,24,4
-78,54,-2033,-25,20,1
-88,50,-2044,-27,26,4
-88,64,-2038,-29,24,9
-83,55,-2036,-29,18,5
-77,50,-2043,-27,25,3
-93,62,-2039,-29,24,6
-78,57,-2045,-23,24,6
-85,48,-2038,-26,26,1
-83,52,-2039,-24,24,5
-89,57,-2041,-29,27,4
-84,57,-2029,-30,25,4
-79,58,-2032,-26,21,0
-85,60,-2044,-23,26,5
-86,53,-2030,-24,21,6
-84,54,-2045,-25,24,5
-92,53,-2031,-27,24,5
-80,63,-2040,-27,23,7
-80,59,-2033,-26,20,3
-89,55,-2041,-23,23,6
-79,59,-2049,-27,18,-1
-84,59,-2050,-24,19,4
-84,61,-2040,-25,24,7
-85,55,-2043,-29,25,3
-88,55,-2032,-27,24,5
-90,57,-2039,-25,24,4
-87,62,-2046,-24,21,7
-85,64,-2043,-27,20,4
-89,46,-2046,-28,23,7
-78,59,-2043,-24,20,5
-79,51,-2034,-27,21,4
-82,60,-2029,-27,24,0
-74,53,-2035,-25,27,7
-81,57,-2049,-25,21,5
-90,61,-2049,-24,25,3
-78,56,-2037,-28,23,3
-88,57,-2037,-24,23,1
-86,53,-2033,-25,24,4
-77,62,-2038,-27,23,3
-81,53,-2046,-27,25,2
-82,50,-2049,-29,20,5
-83,58,-2043,-23,22,7
-86,50,-2031,-26,24,4
-87,53,-2039,-22,23,3
-83,56,-2058,-24,26,1
-83,53,-2044,-25,21,7
-90,55,-2033,-29,20,4
-75,48,-2049,-27,24,6
-78,54,-2037,-27,23,3
-79,57,-2046,-27,19,4
-85,58,-2042,-23,23,6
-88,59,-2039,-24,25,6
-86,51,-2041,-29,21,4
-85,55,-2045,-26,21,7
-88,52,-2039,-27,22,0
-83,51,-2041,-25,20,6
-84,56,-2033,-27,24,8
-80,51,-2051,-27,20,5
-83,57,-2031,-24,24,6
-79,59,-2039,-25,20,5
-79,56,-2047,-27,22,5
-80,57,-2049,-23,28,6
-80,48,-2039,-23,24,5
-82,56,-2039,-26,23,2
-86,58,-2044,-23,21,9
-83,57,-2045,-28,20,4
-89,55,-2043,-23,22,5
-84,54,-2039,-25,25,4
-85,59,-2039,-29,24,8
-90,53,-2036,-24,22,3
-89,61,-2036,-26,26,7
-86,57,-2045,-27,23,5
-87,56,-2043,-25,24,6
-84,56,-2043,-27,27,6
-77,52,-2044,-21,26,6
-77,51,-2036,-26,24,3
-82,62,-2039,-24,21,3
-79,62,-2031,-23,22,4
-81,52,-2040,-25,23,6
-84,53,-2036,-24,25,11
-87,55,-2047,-25,23,6
-84,55,-2052,-26,23,9
-78,63,-2035,-26,24,6
-82,51,-2046,-28,25,5
-82,57,-2044,-29,27,9
-79,47,-2041,-25,23,6
-75,56,-2046,-25,21,4
-86,55,-2040,-24,23,2
-81,54,-2057,-29,23,3
-89,56,-2050,-23,22,7
-82,51,-2040,-27,20,7
-86,51,-2039,-25,25,9
-84,62,-2045,-26,26,8
-82,52,-2039,-20,25,4
-75,53,-2040,-25,21,5
-78,58,-2045,-24,21,3
-83,56,-2045,-26,24,6
-78,54,-2044,-27,24,6
-79,52,-2052,-26,25,7
-84,53,-2042,-24,20,10
-79,53,-2034,-30,25,4
-83,55,-2041,-27,24,7
-84,53,-2052,-25,19,7
-83,55,-2033,-24,23,6
-85,52,-2054,-28,23,6
-87,58,-2044,-27,20,5
-76,58,-2037,-25,23,11
-85,51,-2029,-29,25,4
-81,59,-2041,-25,28,5
-96,59,-2025,-25,20,7
-80,56,-2053,-26,19,7
-84,51,-2040,-27,24,3
-85,57,-2044,-24,24,6
-81,58,-2044,-27,19,7
-83,57,-2048,-26,22,7
-86,50,-2035,-26,22,5
-81,60,-2047,-26,25,4
-89,60,-2034,-28,22,10
-78,54,-2048,-26,22,5
-82,54,-2047,-27,24,6
-77,58,-2046,-25,19,5
-86,60,-2051,-28,19,3
-82,54,-2022,-24,22,3
-87,55,-2034,-26,26,8
-80,57,-2041,-25,23,0
-78,55,-2040,-26,23,7
-82,58,-2053,-26,20,7
-81,55,-2041,-29,22,7
-76,56,-2050,-26,25,5
-88,55,-2050,-25,23,7
-94,51,-2043,-27,22,3
-85,56,-2039,-24,23,7
-83,49,-2035,-28,25,6
-83,53,-2038,-23,23,6
-82,59,-2034,-27,21,4
-80,58,-2033,-28,20,4
-86,50,-2033,-26,21,6
-76,63,-2033,-27,23,4
-81,54,-2041,-26,20,4
-89,62,-2041,-28,23,7
-83,61,-2036,-26,19,3
-77,57,-2041,-25,22,8
-80,51,-2041,-26,22,6
-83,60,-2030,-29,22,3
-77,68,-2040,-25,24,5
-81,54,-2045,-26,20,4
-84,62,-2042,-23,29,1
-80,56,-2035,-26,18,6
-83,61,-2041,-29,23,5
-83,57,-2042,-24,26,8
-75,54,-2039,-27,23,4
-79,60,-2043,-31,24,4
-84,46,-2044,-28,21,5
-87,51,-2028,-26,24,4
-85,56,-2038,-27,23,6
-81,55,-2035,-27,28,4
-80,57,-2045,-27,23,6
-79,53,-2043,-26,24,3
-82,57,-2045,-30,19,4
-81,54,-2044,-29,25,2
-78,57,-2034,-26,25,5
-87,56,-2050,-28,21,6
-80,55,-2046,-28,26,3
-80,53,-2041,-28,23,5
-82,62,-2051,-27,27,1
-88,52,-2043,-24,19,3
-84,55,-2038,-25,23,7
-72,55,-2052,-25,22,5
-81,53,-2051,-23,21,7
-88,59,-2032,-25,23,5
-76,52,-2047,-25,24,3
-82,56,-2050,-28,18,2
-81,59,-2035,-30,23,6
-88,51,-2039,-28,22,4
-79,59,-2035,-21,24,4
-87,62,-2029,-26,30,6
-80,64,-2049,-24,23,5
-85,58,-2030,-29,26,3
-80,59,-2044,-26,20,7
-85,51,-2049,-23,22,5
-77,54,-2042,-24,22,8
-80,65,-2040,-23,21,7
-78,58,-2043,-29,26,7
-85,63,-2038,-24,26,7
-77,57,-2034,-26,20,5
-85,57,-2047,-25,27,4
-84,67,-2050,-26,24,9
-83,58,-2043,-24,23,7
-81,56,-2042,-27,24,2
-79,57,-2036,-26,22,2
-83,63,-2054,-27,18,9
-79,60,-2041,-26,24,4
-88,53,-2037,-26,23,7
-87,59,-2038,-25,26,4
-82,64,-2032,-28,21,6
-89,64,-2035,-26,21,3
-75,56,-2030,-27,22,3
-83,54,-2031,-25,25,3
-80,54,-2049,-30,20,6
-84,53,-2045,-29,23,0
-90,54,-2040,-27,23,4
-86,60,-2038,-26,23,5
-78,60,-2037,-26,23,7
-81,50,-2031,-23,25,5
-74,60,-2044,-28,21,6
-83,48,-2044,-27,24,6
-76,51,-2040,-29,21,5
-87,47,-2039,-25,22,6
-81,57,-2042,-27,23,4
-81,59,-2033,-26,19,4
-83,47,-2047,-24,22,6
-78,53,-2034,-31,23,7
-84,66,-2046,-29,21,8
-82,52,-2041,-25,25,6
-82,60,-2038,-29,22,4
-86,52,-2041,-27,23,4
-79,51,-2033,-26,24,6
-81,55,-2030,-27,24,2
-82,62,-2035,-27,23,5
-73,60,-2045,-26,20,6
-84,54,-2039,-28,20,7
-82,58,-2035,-26,25,3
-84,56,-2037,-25,20,7
-94,60,-2028,-26,22,6
-76,51,-2042,-28,23,4
-84,53,-2028,-28,22,6
-85,53,-2052,-29,25,5
-83,62,-2040,-25,20,4
-84,57,-2059,-26,25,9
-81,58,-2047,-27,26,7
-80,55,-2045,-25,23,6
-81,56,-2040,-29,24,2
-79,58,-2043,-28,22,8
-90,52,-2059,-27,24,6
-97,57,-2044,-27,22,6
-85,59,-2033,-25,21,5
-81,59,-2042,-25,21,2
-84,58,-2042,-25,22,5
-81,58,-2042,-28,23,8
-83,55,-2036,-31,24,2
-77,57,-2052,-29,22,1
-89,56,-2044,-27,24,2
-85,59,-2042,-25,23,1
-87,52,-2042,-24,27,3
-84,54,-2044,-25,21,8
-86,58,-2046,-27,23,5
-84,49,-2045,-28,20,5
-85,55,-2037,-31,22,7
-80,50,-2045,-27,21,6
-78,58,-2037,-26,25,6
-85,61,-2051,-28,22,4
-71,52,-2040,-24,21,2
-77,62,-2042,-27,26,3
-72,60,-2047,-23,26,7
-80,58,-2036,-28,23,3
-77,59,-2044,-26,23,5
-79,56,-2020,-26,21,4
-80,56,-2047,-24,23,6
-83,51,-2038,-26,22,3
-82,63,-2058,-24,24,5
-72,55,-2036,-29,22,5
-92,63,-2034,-26,25,8
-86,59,-2048,-26,24,5
-75,59,-2037,-28,23,6
-87,64,-2036,-29,24,6
-77,61,-2037,-27,21,6
-79,53,-2040,-28,23,3
-87,55,-2046,-27,24,6
-79,58,-2052,-25,25,11
-82,54,-2037,-28,21,5
-83,55,-2044,-27,22,2
-79,51,-2045,-27,30,7
-77,56,-2036,-27,24,4
-82,56,-2033,-23,25,5
-82,58,-2039,-25,28,7
-78,55,-2044,-26,20,6
-77,62,-2042,-32,25,10
-85,58,-2034,-25,23,11
-80,56,-2040,-26,21,4
-73,55,-2027,-25,27,4
-80,52,-2041,-26,26,7
-78,58,-2042,-25,26,3
-80,60,-2048,-24,22,2
-72,53,-2036,-26,22,8
-82,64,-2041,-26,24,7
-85,57,-2036,-27,26,9
-86,55,-2042,-24,24,3
-80,57,-2040,-31,25,5
-78,58,-2029,-24,26,6
-82,61,-2046,-25,22,1
-84,61,-2037,-25,26,7
-76,51,-2046,-26,25,3
-75,55,-2037,-27,27,3
-75,45,-2036,-23,26,1
-82,58,-2040,-25,24,7
-83,51,-2034,-24,22,6
-82,64,-2052,-27,20,3
-86,56,-2038,-24,22,5
-80,59,-2049,-26,24,1
-77,61,-2042,-27,22,6
-83,57,-2040,-26,24,2
-84,56,-2035,-26,24,8
-81,55,-2041,-28,25,3
-80,59,-2052,-29,24,7
-76,56,-2046,-25,24,3
-89,47,-2042,-23,25,5
-80,57,-2043,-25,26,8
-80,55,-2023,-23,20,4
-87,53,-2035,-24,24,5
-85,55,-2050,-23,23,5
-85,54,-2034,-29,27,7
-86,55,-2030,-26,26,5
-79,54,-2038,-30,23,5
-71,62,-2046,-26,21,3
-79,62,-2037,-26,23,6
-78,60,-2043,-27,21,6
-87,61,-2034,-25,20,6
-86,54,-2039,-25,25,3
-89,56,-2046,-27,20,6
-86,54,-2061,-26,22,3
-80,54,-2042,-29,20,5
-84,52,-2040,-24,22,3
-86,61,-2036,-26,25,3
-77,58,-2047,-27,21,8
-81,61,-2040,-27,20,7
-75,66,-2045,-27,22,7
-77,52,-2040,-28,21,4
-76,54,-2040,-26,23,5
-88,59,-2036,-29,21,8
-84,55,-2051,-26,23,3
-82,53,-2042,-28,26,4
-78,65,-2042,-27,24,4
-77,61,-2041,-26,26,6
-82,50,-2046,-22,23,5
-78,58,-2034,-26,24,5
-83,55,-2028,-29,27,4
-81,53,-2034,-28,25,3
-78,58,-2046,-23,23,5
-84,61,-2035,-27,24,7
-94,54,-2047,-26,20,7
-81,56,-2040,-27,25,4
-80,55,-2036,-29,25,3
-94,53,-2044,-26,25,6
-84,65,-2047,-26,20,9
-86,53,-2044,-26,20,4
-83,50,-2035,-27,24,6
-95,55,-2037,-28,23,9
-90,49,-2038,-26,23,7
-85,55,-2032,-26,20,6
-83,54,-2037,-27,24,6
-80,58,-2047,-27,21,5
-86,53,-2048,-29,24,5
-83,56,-2034,-25,25,4
-88,58,-2035,-26,22,8
-80,62,-2043,-26,23,4
-86,61,-2046,-25,21,4
-78,53,-2035,-25,20,6
-89,56,-2045,-24,23,4
-80,65,-2038,-25,25,9
-80,57,-2030,-24,25,6
-78,59,-2049,-27,22,8
-82,52,-2040,-26,22,7
-80,62,-2041,-26,25,5
-81,60,-2032,-23,24,3
-79,54,-2051,-25,26,6
-84,56,-2034,-28,23,11
-84,61,-2042,-28,24,4
-79,63,-2039,-23,26,8
-82,54,-2023,-28,20,5
-84,67,-2036,-24,19,1
-84,58,-2027,-29,22,9
-79,63,-2039,-26,21,7
-81,55,-2036,-23,25,5
-81,60,-2042,-22,25,5
-83,61,-2043,-24,24,3
-84,52,-2038,-24,22,4
-82,52,-2031,-25,24,8
-83,54,-2044,-27,25,7
-81,58,-2050,-29,21,3
-82,61,-2047,-25,22,5
-79,56,-2045,-27,20,5
